Date,Committee,Hearing Title,Time,Link,Hour,Code
"Thursday, November 14, 2019",Subcommittee on Technology Modernization (Committee on Veterans Affairs), Cybersecurity Challenges and Cyber Risk Management at the Department of Veterans Affairs ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110185,10,VR11
"Thursday, November 14, 2019",Subcommittee on Livestock and Foreign Agriculture (Committee on Agriculture),"Safeguarding American Agriculture from Wild, Invasive, and Non-Native Species",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110196,10,AG29
"Thursday, November 14, 2019",Committee on the Budget,The Economic Outlook: The View from the Federal Reserve,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110197,10,BU00
"Thursday, November 14, 2019","Subcommittee on Crime, Terrorism, and Homeland Security (Committee on the Judiciary)",The Administration of Bail by State and Federal Courts:  A Call for Reform,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110194,10,JU08
"Thursday, November 14, 2019",Subcommittee on Communications and Technology (Committee on Energy and Commerce),9 Bills on Telecommunications and Technology Legislation,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110229,11,IF16
"Thursday, November 14, 2019",Committee on Small Business,A Fair Playing Field? Investigating Big Tech s Impact on Small Business,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110206,13,SM00
"Thursday, November 14, 2019",Select Committee on the Climate Crisis,Member Day,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110207,13,CN00
"Thursday, November 14, 2019",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure), Commercial and Passenger Vessel Safety: Challenges and Opportunities. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110181,14,PW07
"Thursday, November 14, 2019","Subcommittee on Energy (Committee on Science, Space, and Technology)",Water and Geothermal Power: Unearthing the Next Wave of Energy Innovation ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110205,14,SY20
"Thursday, November 14, 2019","Subcommittee on Water, Oceans, and Wildlife (Committee on Natural Resources)","Oversight of NOAA s Report on Illegal, Unreported, and Unregulated Fishing",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110213,14,II13
"Thursday, November 14, 2019",Committee on Oversight and Reform,Examining State Efforts to Undermine Access to Reproductive Health Care,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110211,14,GO00
"Thursday, November 14, 2019","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",The U.S. Policy in the Sahel Region,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110223,14,FA16
"Thursday, November 14, 2019","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",Examining the Use of  Snap  Removals to Circumvent the Forum Defendant Rule,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110208,14,JU03
"Friday, November 15, 2019",Permanent Select Committee on Intelligence,Impeachment Inquiry: Ambassador Marie  Masha  Yovanovitch,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110191,9,IG00
"Friday, November 15, 2019",Select Committee on the Modernization of Congress,Administrative Efficiencies: Exploring Options to Streamline Operations in the U.S. House of Representatives,9:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110215,9,MH00
"Monday, November 18, 2019",Committee on Rules,"Senate Amendment to H.R. 3055 Commerce, Justice, Science, Agriculture, Rural Development, Food and Drug Administration, Interior, Environment, Transportation, and Housing and Urban Development Appropriations Act, 2020 [Further Continuing Appropriations Act, 2020, and Further Health Extenders Act of 2019]",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110265,17,RU00
"Tuesday, November 19, 2019",Permanent Select Committee on Intelligence,Impeachment Inquiry: Ms. Williams & Lt. Col. Vindman,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110231,9,IG00
"Tuesday, November 19, 2019","Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations (Committee on Foreign Affairs)",FY2020 Budget and U.S. - Africa Relations,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110228,10,FA16
"Tuesday, November 19, 2019","Subcommittee on Border Security, Facilitation, and Operations (Committee on Homeland Security)",Examining the Human Rights and Legal Implications of DHS  Remain in Mexico Policy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110226,10,HM11
"Tuesday, November 19, 2019","Subcommittee on Europe, Eurasia, Energy and the Environment (Committee on Foreign Affairs)",The Importance of the Open Skies Treaty,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110262,10,FA14
"Tuesday, November 19, 2019",Subcommittee on Indigenous Peoples of the United States (Committee on Natural Resources),Reviewing the Broken Promises Report: Examining the Chronic Federal Funding Shortfalls in Indian Country,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110246,10,II24
"Tuesday, November 19, 2019",Committee on Financial Services,America for Sale? An Examination of the Practices of Private Funds,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110248,10,BA00
"Tuesday, November 19, 2019",Committee on Energy and Commerce,"19 bills pending before the full Committee, as approved by one of its five Legislative Subcommittees",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110257,10,IF00
"Tuesday, November 19, 2019",Subcommittee on Water Resources and Environment (Committee on Transportation and Infrastructure), Concepts for the Next Water Resources Development Act: Promoting Resiliency of Our Nation s Water Resources Infrastructure. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110195,10,PW02
"Tuesday, November 19, 2019",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),Further Examining Forever GI Bill Implementation Efforts,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110217,10,VR10
"Tuesday, November 19, 2019",Subcommittee on Contracting and Infrastructure (Committee on Small Business),Smart Construction: Increasing Opportunities for Small Businesses in Infrastructure,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110220,10,SM23
"Tuesday, November 19, 2019","Subcommittee on Commodity Exchanges, Energy, and Credit (Committee on Agriculture)",Review of Credit Conditions: Report from the Farm Credit Administration (FCA),10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110221,10,AG22
"Tuesday, November 19, 2019","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",The Patent Trial and Appeal Board and the Appointments Clause: Implications of Recent Court Decisions,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110260,14,JU03
"Tuesday, November 19, 2019","Subcommittee on Middle East, North Africa and International Terrorism (Committee on Foreign Affairs)",Whats Next for Lebanon? Examining the Implications of Current Protests,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110254,14,FA13
"Tuesday, November 19, 2019","Subcommittee on Nutrition, Oversight, and Department Operations (Committee on Agriculture)",Review of the Office of the Assistant Secretary for Civil Rights,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110222,14,AG03
"Tuesday, November 19, 2019","Subcommittee on Cybersecurity, Infrastructure Protection, and Innovation (Committee on Homeland Security)", The Road to 2020:  Defending Against Election Interference ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110238,14,HM08
"Tuesday, November 19, 2019",Subcommittee on Environment (Committee on Oversight and Reform)," Toxic, Forever Chemicals:  A Call for Immediate Federal Action on PFAS ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110236,14,GO28
"Thursday, December 5, 2019",Subcommittee on Military Personnel (Committee on Armed Services),Military Health System Reform: A Cure for Efficiency and Readiness?,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110182,14,AS02
"Tuesday, November 19, 2019",Permanent Select Committee on Intelligence,Impeachment Inquiry: Ambassador Volker & Mr. Morrison,2:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110232,14,IG00
"Tuesday, November 19, 2019",Committee on Rules,H.R. 1309 Workplace Violence Prevention for Health Care and Social Service Workers Act,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110255,15,RU00
"Wednesday, November 20, 2019",Permanent Select Committee on Intelligence,Impeachment Inquiry: Ambassador Sondland,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110233,9,IG00
"Wednesday, November 20, 2019",Committee on Transportation and Infrastructure,"Markup of H.R. 5047, the  GSA Lease Transparency Act of 2019 .H.R. 5119, the Safe Aircraft Maintenance Standards Act. H.R. 5120, the  SAFER Pipelines Act of 2019 .H.R. 5139, the Stop Sexual Assault and Harassment in Transportation Act.Adoption of Subcommittee assignments.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110256,10,PW00
"Wednesday, November 20, 2019","Committee on Science, Space, and Technology","Fighting Flu, Saving Lives: Vaccine Science and Innovation",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110242,10,SY00
"Wednesday, November 20, 2019",Committee on Homeland Security,A Resolution Offered by Chairman Bennie G. Thompson Authorizing Issuance of Subpoena on documents related to U.S. Customs and Border Protection Operations.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110258,10,HM00
"Wednesday, November 20, 2019",Committee on Natural Resources,"Markup of:  	H.R. 1708 (Rep. Schiff), To adjust the boundary of the Santa Monica Mountains National Recreation Area to include the Rim of the Valley Corridor, and for other purposes.  Rim of the Valley Corridor Preservation Act.   	H.R. 2199 (Rep. Carbajal), To designate certain Federal land in the State of California as wilderness, and for other purposes.  Central Coast Heritage Protection Act.   	H.R. 2215 (Rep. Chu), To establish as a unit of the National Park System the San Gabriel National Recreation Area in the State of California, and for other purposes.  San Gabriel Mountains Foothills and Rivers Protection Act.   	H.R. 2250 (Rep. Huffman), To provide for restoration, economic development, recreation, and conservation on Federal lands in Northern California, and for other purposes.  Northwest California Wilderness, Recreation, and Working Forests Act.   	H.R. 2546 (Rep. DeGette), To designate certain lands in the State of Colorado as components of the National Wilderness Preservation System, and for other purposes.  Colorado Wilderness Act of 2019.   	H.R. 2642 (Rep. Kilmer), To designate and expand wilderness areas in Olympic National Forest in the State of Washington, and to designate certain rivers in Olympic National Forest and Olympic National Park as wild and scenic rivers, and for other purposes.  Wild Olympics Wilderness and Wild and Scenic Rivers Act.   	H.R. 2854 (Rep. Vel??zquez), To amend the National Wildlife Refuge System Administration Act of 1966 to prohibit the use of neonicotinoids in a National Wildlife Refuge, and for other purposes.  Protect Our Refuges Act of 2019.   	S. 216 (Sen. Cantwell), To provide for equitable compensation to the Spokane Tribe of Indians of the Spokane Reservation for the use of tribal land for the production of hydropower by the Grand Coulee Dam, and for other purposes.  Spokane Tribe of Indians of the Spokane Reservation Equitable Compensation Act. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110253,10,II00
"Wednesday, November 20, 2019",Subcommittee on Consumer Protection and Financial Institutions (Committee on Financial Services),An Examination of Regulators  Efforts to Preserve and Promote Minority Depository Institutions,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110249,10,BA15
"Wednesday, November 20, 2019",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce),Building a 100 Percent Clean Economy: The Challenges Facing Frontline Communities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110247,10,IF18
"Wednesday, November 20, 2019",Committee on the Judiciary,"H.R. 5038, the  Farm Workforce Modernization Act of 2019 ; H.R. 3884, the  Marijuana Opportunity Reinvestment and Expungement Act of 2019  or the  MORE Act of 2019 ; H.R. 5140, the  Satellite Television Community Protection and Promotion Act of 2019 ; H.R. 3991, the  Affordable Prescriptions for Patients Through Improvements to Patent Litigation Act of 2019 ; and H.R. 5133, the Affordable Prescriptions for Patients Through Promoting Competition Act of 2019 .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110259,10,JU00
"Wednesday, November 20, 2019",Subcommittee on Trade (Committee on Ways and Means),U.S.-Japan Trade Agreements,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110237,10,WM04
"Wednesday, November 20, 2019",Committee on Veterans Affairs,"Legislative Hearing on HR 3495,  and a Draft bill, to establish a pilot program for the issuance of grants to eligible entities",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110245,10,VR00
"Wednesday, November 20, 2019",Committee on the Budget,Reexamining the Economic Costs of Debt,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110240,10,BU00
"Wednesday, November 20, 2019","Subcommittee on Energy and Water Development, and Related Agencies (Committee on Appropriations)",The Department of Energy s Role in Addressing Climate Change,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110239,10,AP10
"Wednesday, November 20, 2019",Committee on Small Business,Markup,11:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110261,11,SM00
"Wednesday, November 20, 2019",Subcommittee on Higher Education and Workforce Investment (Committee on Education and Labor), Examining the Policies and Priorities of the Labor Department s Apprenticeship Program.,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=110263,13,ED13
